Iteration,0,1,2,3,4,5,6,7,8,9,10
64349,42,18,22,24,28,22,18,22,22,24,22
64350,17,7,13,9,11,13,11,11,21,15,11
64351,31,27,21,33,17,15,31,35,35,27,21
64352,20,30,28,26,14,20,16,28,20,20,26
64353,16,20,16,14,20,34,16,20,28,16,12
64354,14,22,28,24,16,18,20,24,18,18,20
64355,25,19,17,19,21,21,19,37,19,19,17
64356,55,21,23,19,25,31,17,23,17,21,25
64357,38,26,24,24,34,32,24,18,32,38,30
64358,37,31,17,25,51,21,33,27,37,29,33
64359,17,13,11,21,29,15,17,39,15,15,15
64360,28,32,34,26,18,24,36,26,20,28,32
64361,24,18,16,14,22,14,30,18,20,20,24
64362,25,29,21,33,27,19,29,21,23,25,21
64363,32,30,26,30,22,20,26,28,20,22,24
64364,26,26,20,40,42,36,26,24,30,26,30
64365,27,17,31,13,31,17,29,45,31,21,25
64366,28,24,18,26,44,22,24,24,24,24,22
64367,20,22,32,20,18,20,16,18,24,22,18
64368,33,21,19,21,31,29,33,41,35,35,31
64369,39,31,21,31,13,19,21,31,21,35,19
64370,12,24,16,18,30,34,28,38,24,18,18
64371,16,22,12,20,26,24,14,12,12,14,26
64372,35,23,27,15,29,21,29,27,23,19,27
64373,21,21,25,23,27,23,25,29,19,25,19
64374,13,15,11,13,25,19,17,25,21,13,13
64375,23,23,27,35,27,27,25,25,29,29,17
64376,30,28,28,20,32,38,26,26,26,30,36
64377,23,19,19,19,21,17,19,47,37,23,21
64378,11,9,7,9,13,9,9,9,11,35,11
64379,20,20,24,18,22,28,20,34,28,16,30
64380,36,30,20,24,14,18,18,32,32,20,22
64381,28,16,22,28,30,30,26,20,28,30,26
64382,22,14,18,20,18,22,18,18,14,20,22
64383,24,22,18,18,20,26,16,26,30,18,26
64384,24,22,22,24,32,30,26,40,20,20,22
64385,10,18,18,16,26,20,20,24,16,18,14
64386,18,18,34,18,18,18,14,18,24,22,24
64387,19,21,15,21,27,11,17,11,13,21,15
64388,54,14,14,16,30,18,16,14,20,14,14
64389,29,17,31,13,51,27,19,39,17,21,21
64390,30,22,20,30,14,34,28,36,28,20,16
64391,35,17,29,27,33,19,25,23,21,23,33
64392,58,40,34,32,52,28,32,40,30,26,32
64393,32,24,22,18,34,36,22,18,20,26,24
64394,31,23,19,17,33,27,17,25,21,23,27
64395,43,37,15,29,47,17,37,31,35,21,23
64396,38,50,22,34,26,30,16,26,16,24,22
64397,28,22,16,32,22,24,22,24,18,22,22
64398,53,29,21,25,37,33,21,31,31,23,29
64399,41,39,25,23,31,31,23,23,29,37,29
64400,44,22,32,22,36,32,30,38,26,24,20
64401,42,22,12,20,34,14,18,26,14,12,18
64402,32,24,28,24,30,28,46,50,26,24,28
64403,15,13,15,15,11,15,13,19,19,15,15
64404,73,39,21,21,19,23,33,29,19,27,17
64405,32,20,22,28,16,24,30,20,20,24,22
64406,16,20,24,28,52,22,36,32,22,26,22
64407,26,28,18,24,26,24,28,40,28,26,28
64408,46,30,42,26,24,18,20,34,18,24,26
64409,34,32,44,28,26,26,30,26,30,32,26
64410,16,30,28,22,32,24,20,32,20,26,48
64411,14,12,12,8,20,20,14,20,14,16,16
64412,8,16,12,10,18,14,12,12,16,8,10
64413,38,12,8,10,22,10,10,16,16,12,10
64414,44,18,20,32,44,20,18,40,22,20,28
64415,39,25,23,29,27,25,31,53,21,21,25
64416,28,20,24,28,24,20,26,18,32,26,28
64417,17,29,17,17,33,31,23,39,29,19,17
64418,12,12,16,22,28,16,22,32,18,12,14
64419,41,15,29,17,25,21,15,13,13,19,17
64420,48,28,26,28,24,26,28,48,28,22,28
64421,19,37,45,25,29,33,27,23,25,35,25
64422,33,15,15,17,23,15,13,19,27,15,17
64423,21,19,19,15,31,13,17,39,19,23,19
64424,12,20,20,20,34,18,16,38,20,22,16
64425,18,20,22,18,24,18,20,32,20,26,44
64426,12,10,8,10,18,6,14,10,6,6,8
64427,30,20,22,28,20,14,28,28,26,38,28
64428,37,25,23,21,17,15,19,25,37,21,21
64429,31,17,23,25,27,25,21,23,21,23,19
64430,24,18,16,30,16,18,14,32,20,20,16
64431,14,14,16,16,16,14,16,18,14,16,16
64432,18,18,18,22,16,18,16,32,18,28,18
64433,17,7,13,9,19,15,15,21,15,17,11
64434,14,14,12,14,16,12,18,28,14,12,12
64435,43,31,25,27,33,25,33,39,17,25,33
64436,22,18,28,22,38,24,34,24,18,18,18
64437,23,19,27,29,19,21,27,33,21,27,33
64438,21,23,23,21,25,19,27,15,27,17,23
64439,31,21,25,17,27,19,23,27,27,21,25
64440,24,16,22,16,18,24,18,16,18,20,30
64441,31,27,21,29,33,37,29,25,23,23,27
64442,29,21,25,19,27,25,23,23,21,19,29
64443,34,34,34,22,38,26,24,52,30,28,26
64444,18,24,20,14,44,16,18,44,18,18,18
64445,59,17,21,17,19,15,13,19,17,19,17
64446,17,25,23,23,27,25,21,19,23,23,25
64447,42,30,42,26,26,34,28,50,18,26,26
64448,25,17,25,13,17,29,27,31,29,25,33
64449,35,25,13,19,21,29,15,33,15,25,27
64450,58,18,22,16,14,20,14,20,22,16,18
64451,35,19,27,17,15,15,17,27,15,15,23
64452,17,21,23,33,27,19,17,33,19,19,25
64453,29,27,15,25,35,17,11,11,15,21,23
64454,27,17,19,19,21,25,23,35,19,23,17
64455,26,28,20,26,44,28,26,18,20,12,22
64456,22,22,18,18,20,26,20,20,20,18,18
64457,19,29,21,31,37,29,21,23,33,17,25
64458,36,26,28,28,24,28,18,48,32,30,30
64459,40,26,22,30,20,24,20,38,26,20,28
64460,17,13,17,19,27,21,33,25,23,21,23
64461,26,22,24,30,22,20,22,36,32,26,26
64462,41,33,27,19,31,31,31,39,17,21,31
64463,31,23,33,37,23,17,19,35,29,35,17
64464,40,26,28,42,18,30,22,24,16,22,20
64465,32,26,26,28,22,24,18,18,20,30,20
64466,38,28,44,26,66,26,26,28,34,32,26
64467,20,20,24,12,18,20,16,32,26,18,26
64468,59,27,21,17,79,19,19,31,29,21,19
64469,18,30,26,22,42,32,30,24,28,24,30
64470,30,22,40,24,26,20,22,32,28,34,44
64471,41,31,27,33,27,27,27,55,37,21,29
64472,24,26,24,26,48,26,32,20,24,32,26
64473,38,24,26,24,28,8,22,26,18,22,48
64474,29,23,25,33,43,33,13,33,31,21,21
64475,28,22,18,20,18,20,22,26,18,18,22
64476,28,18,12,26,22,34,18,14,24,16,14
64477,18,14,16,18,18,12,20,14,12,12,24
64478,30,24,22,22,34,18,18,24,24,26,24
64479,32,18,20,22,22,20,16,40,28,24,24
64480,11,11,19,11,7,13,11,21,17,11,17
64481,36,26,28,20,22,22,28,34,30,30,26
64482,31,33,15,35,33,31,19,29,29,23,33
64483,26,18,24,16,30,20,18,16,16,22,22
64484,22,14,14,30,40,20,22,50,16,16,18
64485,19,21,25,19,21,19,35,47,19,17,21
64486,26,12,16,18,20,18,14,8,14,14,18
64487,39,15,17,25,11,15,11,21,13,23,17
64488,18,18,18,32,26,16,20,16,20,20,16
64489,16,14,18,20,28,12,18,28,16,22,16
64490,17,29,27,25,17,29,19,13,21,13,19
64491,31,39,25,29,19,33,19,17,21,23,29
64492,45,23,13,13,47,21,21,21,29,27,25
64493,29,25,23,27,21,31,23,27,31,25,29
64494,13,21,21,25,33,23,25,35,13,19,17
64495,44,26,22,30,22,26,18,14,18,18,20
64496,39,19,25,21,41,21,19,19,19,15,27
64497,28,16,16,18,42,20,18,40,20,18,14
64498,19,25,27,25,29,27,31,21,31,23,19
64499,29,25,27,31,27,25,31,31,11,29,31
64500,18,20,26,18,16,20,18,30,20,24,24
64501,19,27,25,21,19,19,23,17,35,21,25
64502,22,20,16,20,24,18,24,18,20,26,26
64503,28,28,26,26,32,30,24,22,22,22,24
64504,33,29,31,19,31,31,23,29,23,25,23
64505,26,16,28,16,24,34,28,24,30,18,18
64506,28,22,20,22,30,22,14,18,20,18,24
64507,35,27,17,21,15,21,19,17,13,17,23
64508,25,33,21,27,35,19,23,29,27,35,19
64509,23,17,35,21,31,27,23,43,27,23,23
64510,64,38,52,34,38,44,34,34,30,34,46
64511,50,28,20,22,20,28,20,22,26,22,14
64512,22,18,42,30,16,30,28,50,36,30,26
64513,28,16,12,16,22,12,30,24,16,18,12
64514,22,18,18,18,18,22,18,40,16,12,24
64515,37,25,23,25,35,21,19,21,21,31,19
64516,43,19,27,21,27,19,17,31,15,33,17
64517,41,21,21,19,37,23,17,35,19,21,19
64518,18,30,20,20,26,20,26,24,18,14,20
64519,42,18,30,20,20,20,14,18,24,20,26
64520,15,9,9,21,11,15,13,11,13,11,13
64521,43,19,29,29,27,29,19,27,23,19,25
64522,23,29,25,19,25,23,17,27,17,25,19
64523,38,18,16,16,26,16,26,22,20,18,16
64524,24,20,20,38,20,18,14,24,32,16,24
64525,35,27,23,37,27,21,29,29,19,35,25
64526,29,17,19,21,15,27,19,47,17,31,17
64527,10,14,18,16,18,18,24,20,20,22,18
64528,34,22,32,18,24,22,22,42,18,20,20
64529,20,18,22,26,28,34,24,34,22,20,22
64530,45,29,15,17,27,25,25,29,21,23,21
64531,16,18,16,16,16,24,20,36,26,24,20
64532,17,21,17,25,49,35,39,33,25,25,25
64533,24,26,42,30,42,32,36,26,44,30,30
64534,21,29,17,21,17,19,13,29,17,15,13
64535,15,21,27,29,21,31,35,25,27,13,19
64536,26,28,30,24,22,32,28,42,28,30,28
64537,26,26,22,20,22,14,22,44,26,20,22
64538,29,11,13,13,27,9,11,13,19,13,13
64539,38,18,24,20,20,12,26,24,18,20,20
64540,22,26,24,22,36,20,20,32,20,20,20
64541,49,23,29,33,23,23,25,19,23,11,21
64542,37,39,25,19,45,19,19,39,35,25,27
64543,26,28,32,32,38,36,38,24,34,28,24
64544,35,33,17,27,25,27,17,15,31,17,39
64545,39,27,21,29,37,27,25,43,29,25,27
64546,17,29,15,25,17,19,13,31,23,15,13
64547,44,36,28,26,20,22,24,20,36,20,30
64548,38,24,16,20,18,16,18,14,18,24,16
64549,22,24,26,14,30,14,16,14,16,24,22
64550,25,19,21,19,23,27,19,19,17,21,27
64551,20,22,22,26,36,22,36,20,24,24,14
64552,20,28,24,36,22,24,30,28,20,26,28
64553,41,23,25,27,23,29,21,25,35,25,27
64554,29,17,17,23,21,17,19,31,31,23,19
64555,30,28,32,26,30,24,36,24,30,34,26
64556,14,18,14,12,22,14,12,12,16,12,12
64557,31,17,13,25,29,19,23,23,15,21,15
64558,52,18,26,20,34,20,16,26,20,16,38
64559,48,24,20,28,32,18,24,30,18,20,20
64560,28,14,18,24,36,26,24,36,30,28,30
64561,28,18,20,18,22,14,18,24,18,18,18
64562,25,27,27,23,37,17,31,35,27,49,21
64563,40,12,20,18,26,10,16,18,20,26,12
64564,18,20,14,22,26,12,20,34,24,22,14
64565,29,15,17,21,23,9,17,15,13,19,23
64566,18,16,14,16,26,20,30,32,20,22,14
64567,31,23,37,21,33,19,27,33,33,35,23
64568,15,15,19,11,17,11,15,21,19,11,11
64569,28,24,24,20,24,22,24,30,22,28,22
64570,41,15,19,27,39,19,21,15,31,27,21
64571,18,12,16,26,42,14,18,62,16,20,14
64572,43,29,33,29,41,43,27,29,27,27,29
64573,25,13,11,19,17,17,13,41,35,21,17
64574,15,9,11,11,11,11,13,17,11,19,9
64575,31,31,29,19,35,23,21,43,29,27,35
64576,30,24,32,18,32,30,24,22,24,24,26
64577,20,12,18,14,16,28,22,12,24,24,20
64578,28,34,22,26,48,26,36,36,22,28,22
64579,62,20,20,18,22,22,18,12,22,40,22
64580,29,31,29,19,25,17,23,17,25,35,21
64581,36,18,36,22,20,22,20,26,22,22,18
64582,55,27,31,25,27,45,33,43,29,29,25
64583,39,25,13,13,17,15,17,17,11,17,25
64584,30,16,22,18,18,12,14,28,22,18,32
64585,39,45,27,23,33,39,31,29,29,27,29
64586,20,34,20,18,26,32,24,30,26,22,30
64587,27,19,15,25,23,21,19,29,17,27,29
64588,14,16,22,12,36,18,18,28,18,12,18
64589,33,17,23,21,15,35,13,17,33,23,21
64590,26,28,22,22,38,24,22,34,24,18,26
64591,38,24,26,28,20,20,22,24,24,30,26
64592,31,37,19,29,37,27,43,25,25,19,35
64593,11,9,11,9,9,7,19,11,11,9,11
64594,20,34,22,22,20,20,28,36,28,24,34
64595,11,11,11,11,11,7,9,9,17,7,11
64596,40,24,28,20,26,24,36,16,18,18,26
64597,29,27,35,31,25,31,29,31,27,31,29
64598,33,29,27,31,27,21,21,41,31,29,21
64599,56,34,34,28,26,36,34,26,28,34,24
64600,31,25,19,19,17,15,23,39,25,17,19
64601,37,31,23,17,25,29,27,25,25,15,23
64602,55,21,15,29,27,29,17,27,29,23,23
64603,22,18,22,20,16,18,18,34,18,22,18
64604,27,19,17,17,27,21,15,31,17,27,21
64605,30,18,18,16,18,18,18,20,18,18,20
64606,24,20,16,24,16,22,24,34,24,16,26
64607,23,33,23,25,19,27,27,35,29,27,19
64608,57,29,21,19,15,19,23,23,21,21,21
64609,17,13,21,17,21,13,11,35,17,19,13
64610,24,30,22,16,32,44,28,18,28,22,26
64611,32,16,18,22,42,24,20,32,26,18,22
64612,38,24,22,24,26,26,14,28,22,18,26
64613,37,17,19,21,23,27,15,37,23,25,19
64614,23,31,17,25,21,29,17,17,13,19,37
64615,15,17,13,21,39,13,11,21,13,15,11
64616,36,28,14,20,14,16,16,14,8,20,16
64617,27,35,23,21,29,19,19,33,17,33,21
64618,36,20,20,24,28,26,24,28,20,28,22
64619,15,25,25,23,31,25,31,39,15,27,19
64620,32,24,20,22,18,22,26,28,26,22,22
64621,24,18,24,16,20,26,16,34,20,22,22
64622,34,22,28,24,24,26,28,30,28,34,26
64623,20,12,12,16,14,14,20,12,12,14,14
64624,27,13,21,19,23,23,19,29,25,21,17
64625,37,21,19,23,17,19,17,21,9,17,13
64626,39,35,27,31,19,31,29,31,17,17,15
64627,23,17,27,29,29,23,25,27,19,17,27
64628,17,11,13,7,11,7,13,31,11,11,27
64629,36,20,16,8,26,16,22,18,12,16,8
64630,24,24,28,22,36,30,32,28,36,30,28
64631,36,26,24,24,24,16,18,20,18,16,24
64632,57,27,15,25,33,21,11,17,17,21,15
64633,37,17,29,19,19,21,19,27,23,19,23
64634,27,13,11,11,17,13,19,11,17,17,19
64635,19,29,27,31,35,37,23,19,31,29,39
64636,26,20,20,22,22,22,22,20,14,16,14
64637,19,37,19,23,21,31,19,19,29,29,27
64638,26,28,22,22,16,20,12,22,32,28,24
64639,38,26,26,30,50,22,46,18,28,28,40
64640,39,19,15,27,19,15,15,21,19,21,13
64641,36,24,20,22,48,20,24,22,20,20,20
64642,25,17,17,17,41,19,25,27,13,25,27
64643,14,18,20,22,20,22,14,34,18,20,18
64644,16,16,18,16,38,16,14,14,14,22,14
64645,10,12,12,8,14,12,14,10,10,12,12
64646,28,22,20,26,26,34,30,24,28,20,22
64647,17,17,29,13,39,11,13,17,13,15,13
64648,10,12,12,10,34,10,12,12,18,12,10
64649,9,9,9,9,17,11,7,15,11,9,11
64650,31,15,15,27,21,19,19,33,17,17,19
64651,17,33,23,21,29,17,23,25,27,21,23
64652,32,24,28,30,28,24,22,30,24,16,28
64653,41,35,19,39,29,25,23,45,35,23,21
64654,21,15,11,13,21,9,13,17,13,11,11
64655,36,26,30,32,48,26,34,28,38,32,34
64656,13,25,25,23,25,23,33,11,23,21,23
64657,34,20,40,26,36,20,26,32,28,28,24
64658,24,14,20,28,20,20,26,32,26,18,28
64659,20,16,16,10,10,16,16,18,16,14,10
64660,31,35,29,25,43,23,27,25,29,29,25
64661,30,20,16,14,32,18,32,18,10,16,12
64662,17,17,17,17,37,19,21,87,17,17,19
64663,24,18,18,20,20,16,24,22,16,24,20
64664,12,12,12,12,46,14,14,32,12,16,22
64665,34,22,30,24,34,18,24,48,20,28,18
64666,62,14,22,18,28,20,14,16,16,32,20
64667,21,17,11,13,41,13,9,27,17,13,17
64668,35,25,45,25,31,23,13,37,19,13,15
64669,37,23,21,23,29,31,23,35,19,23,27
64670,54,42,26,16,28,26,20,60,28,32,22
64671,30,18,16,12,12,18,24,16,18,12,22
64672,21,13,15,11,21,7,13,17,11,11,21
64673,16,18,18,16,34,30,16,16,12,16,14
64674,34,16,14,10,28,14,16,18,18,16,16
64675,33,25,27,21,23,15,17,31,27,23,15
64676,31,29,15,17,47,29,13,31,25,25,29
64677,11,11,9,11,17,21,7,27,11,9,9
64678,40,22,18,20,24,24,30,20,20,26,34
64679,23,15,13,25,21,21,19,29,25,23,15
64680,34,24,22,16,36,26,18,34,26,20,24
64681,38,28,32,28,38,30,32,36,32,36,22
64682,24,20,16,18,16,18,18,26,22,20,34
64683,42,24,24,16,24,28,20,34,24,34,18
64684,23,17,23,15,33,21,17,21,19,15,13
64685,20,24,22,26,36,16,20,34,18,20,22
64686,44,22,22,24,24,26,30,36,22,28,26
64687,21,19,25,15,17,15,17,23,31,17,19
64688,26,30,14,24,34,28,16,18,22,32,16
64689,30,18,18,28,16,16,24,16,18,20,28
64690,12,12,20,12,20,20,16,38,16,16,16
64691,37,25,19,15,23,33,23,31,17,23,27
64692,30,40,26,40,26,30,22,52,32,20,16
64693,38,24,24,32,26,16,26,32,24,24,22
64694,27,23,19,29,29,19,19,29,17,17,29
64695,32,30,34,30,40,22,26,26,22,42,34
64696,7,7,7,5,17,17,7,9,7,7,7
64697,15,13,11,13,27,19,15,21,15,13,13
64698,14,24,28,16,24,20,24,50,28,22,20
64699,23,17,13,23,9,11,17,37,25,9,13
64700,25,17,23,19,41,25,15,17,13,17,17
64701,26,30,20,22,28,26,20,40,22,20,30
64702,42,20,14,22,16,32,12,12,14,14,16
64703,24,16,20,16,22,10,18,76,14,14,14
64704,36,16,26,24,18,26,18,22,24,18,22
64705,29,25,47,27,39,21,25,19,25,19,19
64706,22,24,16,18,16,22,26,36,20,20,24
64707,21,17,23,15,13,15,19,23,17,13,17
64708,35,29,31,27,43,49,27,37,23,33,25
64709,17,17,23,17,23,13,13,21,21,17,13
64710,13,15,25,17,21,19,15,35,23,23,13
64711,20,18,14,14,38,10,14,12,10,12,12
64712,22,14,22,30,28,26,18,38,16,22,16
64713,13,15,17,13,23,17,23,33,25,15,23
64714,17,33,17,15,27,21,21,39,21,25,31
64715,29,23,25,31,41,19,31,45,21,29,25
64716,7,11,9,13,19,13,11,13,11,11,11
64717,31,13,17,27,21,17,15,25,19,29,19
64718,33,33,31,39,33,31,35,25,29,35,25
64719,17,17,13,21,27,13,19,11,11,17,9
64720,33,21,19,15,41,21,11,23,15,19,13
64721,29,31,35,25,41,21,25,31,27,31,19
64722,27,19,27,25,23,29,23,43,35,25,25
64723,24,16,16,12,22,14,24,12,12,12,14
64724,16,14,16,16,14,10,16,18,30,14,14
64725,37,15,17,17,25,11,15,9,13,9,15
64726,27,15,21,25,39,19,25,17,17,23,17
64727,28,26,28,30,20,34,34,30,24,32,38
64728,34,36,24,30,46,32,26,50,22,42,30
64729,13,21,15,11,11,17,39,23,27,17,15
64730,54,22,18,24,20,16,14,14,16,16,26
64731,33,21,23,23,25,35,21,29,23,27,33
64732,19,37,23,21,37,29,23,29,25,17,17
64733,12,30,24,12,36,34,18,26,44,22,26
64734,13,9,23,7,35,23,9,39,9,9,9
64735,29,13,13,23,15,15,23,21,15,21,23
64736,29,15,21,25,29,41,35,23,25,31,21
64737,36,20,18,28,24,14,16,28,22,12,14
64738,37,29,25,27,35,31,23,45,37,31,27
64739,13,21,15,19,31,23,25,51,23,21,25
64740,29,25,19,31,21,27,21,17,29,27,27
64741,20,20,20,28,26,16,16,16,14,14,14
64742,14,22,16,26,22,20,24,34,20,18,12
64743,14,24,18,16,30,30,24,18,22,24,22
64744,28,20,28,28,38,26,18,34,26,24,24
64745,12,22,20,26,14,14,18,44,20,36,20
64746,24,26,28,28,28,24,24,28,28,24,16
64747,35,19,29,27,37,45,29,27,21,21,25
64748,30,32,28,26,38,26,40,28,22,42,28
64749,27,35,29,29,35,43,25,25,17,25,33
64750,38,24,32,28,36,18,34,44,20,16,30
64751,31,27,27,45,33,27,23,39,37,31,27
64752,36,32,14,18,24,12,22,20,20,18,18
64753,31,17,19,25,13,15,11,13,15,19,19
64754,28,24,26,30,34,22,16,44,30,26,30
64755,23,23,37,29,25,17,23,25,23,23,23
64756,44,16,18,14,16,24,16,20,26,24,18
64757,15,17,11,15,35,17,17,43,15,13,19
64758,19,23,23,19,21,19,25,21,27,23,17
64759,23,17,21,25,23,25,19,25,27,19,17
64760,18,18,18,14,20,20,22,28,16,14,16
64761,26,18,16,14,12,20,24,22,20,16,16
64762,43,25,9,15,11,11,27,29,15,13,11
64763,34,30,22,20,22,16,18,44,20,28,22
64764,22,28,22,22,18,18,22,26,26,20,32
64765,37,25,23,29,23,21,23,17,17,23,13
64766,31,21,21,21,21,25,21,27,25,29,25
64767,27,13,21,19,21,17,19,25,17,19,23
64768,28,20,34,28,44,26,24,28,32,26,28
64769,10,8,10,20,16,8,12,6,10,8,6
64770,24,24,24,36,22,24,18,24,16,28,30
64771,40,26,24,48,38,24,20,30,28,22,24
64772,18,14,14,12,8,14,16,16,8,10,12
64773,37,21,23,21,33,21,23,25,27,21,17
64774,30,20,18,26,24,20,16,32,18,26,22
64775,29,21,25,19,23,17,23,13,21,25,27
64776,39,25,21,23,33,19,25,25,27,19,19
64777,21,17,23,17,25,15,17,17,17,21,29
64778,19,25,17,21,19,23,21,25,21,21,31
64779,41,27,23,21,43,19,27,19,23,17,25
64780,16,20,22,18,14,18,12,32,22,40,16
64781,22,30,20,18,26,28,32,28,28,28,18
64782,18,22,18,24,28,20,24,22,28,20,22
64783,34,20,20,28,18,20,20,30,18,28,20
64784,30,24,18,20,30,20,20,26,22,16,18
64785,17,15,15,19,25,19,41,13,17,19,19
64786,21,15,31,17,13,15,25,29,11,19,19
64787,17,15,13,25,39,21,27,51,17,31,15
64788,41,29,15,31,33,37,25,35,21,21,23
64789,20,22,16,18,28,34,26,24,36,30,16
64790,31,39,31,25,35,27,19,15,25,25,33
64791,27,15,25,27,35,31,13,31,19,21,19
64792,36,30,22,30,24,34,36,38,28,34,24
64793,36,16,16,14,14,14,14,32,18,22,20
64794,34,34,24,24,26,28,38,30,24,24,22
64795,26,14,20,20,38,18,20,30,16,12,12
64796,28,22,26,20,16,22,22,38,30,28,18
64797,28,22,22,20,36,20,20,30,18,16,22
64798,10,14,14,10,8,8,8,20,10,16,6
64799,29,25,39,23,31,25,27,35,29,21,25
64800,22,18,24,18,28,16,20,26,30,30,26
64801,23,27,25,25,37,23,19,41,21,23,35
64802,20,20,18,30,28,26,12,22,24,24,24
64803,14,16,12,20,56,20,8,22,18,18,18
64804,29,21,17,25,19,27,23,29,15,17,23
64805,24,20,30,20,22,16,24,18,26,18,24
64806,30,24,24,24,16,18,20,34,22,34,26
64807,7,11,9,9,17,13,9,21,11,9,11
64808,32,34,44,40,24,34,30,34,38,36,34
64809,26,24,18,20,32,24,28,44,18,40,22
64810,12,14,14,18,36,24,20,42,14,14,16
64811,31,17,29,21,29,37,21,15,31,19,13
64812,28,14,24,16,12,12,14,22,12,14,16
64813,37,27,25,39,37,31,31,25,23,25,21
64814,31,23,27,23,29,21,23,41,21,25,29
64815,27,25,15,21,13,17,27,27,21,17,11
64816,32,20,18,14,32,14,24,30,14,26,14
64817,18,18,20,24,18,18,28,20,18,26,26
64818,32,26,24,26,34,22,30,32,28,20,42
64819,28,34,30,34,26,36,24,32,30,28,36
64820,32,20,20,20,20,20,16,24,18,14,16
64821,20,22,18,16,26,30,18,16,18,24,18
64822,26,18,20,24,26,18,20,36,20,24,26
64823,22,30,26,24,26,18,24,24,28,22,36
64824,22,24,14,20,30,14,28,16,8,14,16
64825,42,18,20,30,28,22,22,24,30,26,30
64826,22,14,22,18,18,20,22,42,22,22,20
64827,46,30,32,30,22,22,30,30,38,24,30
64828,26,20,26,22,22,32,22,28,30,22,22
64829,23,29,25,19,31,25,17,47,43,33,21
64830,53,27,21,37,25,29,29,33,31,35,23
64831,22,16,12,14,24,14,18,22,18,16,24
64832,25,17,19,21,21,31,25,27,31,23,33
64833,30,20,10,8,12,10,18,12,12,12,8
64834,21,17,23,21,25,19,17,23,35,21,19
64835,27,21,19,23,19,15,11,45,25,15,15
64836,49,29,33,35,23,19,17,39,25,39,29
64837,12,18,14,30,18,16,22,24,28,18,26
64838,25,29,27,33,63,25,23,23,29,31,27
64839,21,19,17,31,23,19,21,25,17,31,27
64840,51,21,25,23,15,29,25,39,27,13,21
64841,16,18,14,24,20,14,20,22,20,12,18
64842,27,33,27,21,23,37,27,45,39,37,25
64843,30,20,22,38,42,18,28,36,44,20,18
64844,22,30,22,18,22,16,26,24,14,18,20
64845,21,15,23,21,41,37,19,53,21,31,33
64846,25,19,23,29,17,23,25,57,23,23,21
64847,49,29,31,33,31,21,23,31,21,21,35
64848,34,22,22,28,34,26,24,30,26,22,22
64849,30,22,22,26,22,24,18,42,34,24,50
64850,47,23,21,25,45,17,23,25,17,19,21
64851,23,23,23,29,37,29,27,15,27,21,35
64852,28,22,10,32,34,30,16,24,18,34,28
64853,29,21,23,19,25,25,29,25,17,25,23
64854,15,21,15,23,25,17,25,21,21,17,13
64855,36,20,20,24,22,18,26,38,24,30,18
64856,23,17,23,27,13,19,21,15,23,15,29
64857,25,23,31,29,31,29,23,31,23,19,27
64858,11,13,19,13,13,15,19,21,15,27,15
64859,24,18,44,26,26,20,24,26,18,20,20
64860,32,28,28,34,32,22,30,40,26,26,36
64861,31,25,31,17,33,21,21,41,29,31,29
64862,25,27,31,23,19,21,33,13,25,31,33
64863,19,17,19,21,35,27,23,31,15,13,23
64864,19,15,19,11,29,15,21,15,19,15,19
64865,34,26,24,24,30,20,52,26,44,18,22
64866,27,15,21,19,19,17,23,45,29,23,33
64867,26,22,28,30,16,12,18,16,22,28,24
64868,20,26,30,22,14,32,20,28,14,18,16
64869,44,46,20,24,24,26,24,28,18,30,22
64870,30,36,26,28,26,14,26,28,22,18,14
64871,48,48,26,24,20,22,24,32,32,28,22
64872,45,27,21,19,21,21,17,23,17,21,23
64873,33,13,17,19,27,11,11,27,13,17,17
64874,14,24,12,8,12,22,36,12,14,8,14
64875,30,24,18,26,44,20,24,30,20,30,20
64876,35,29,19,25,37,31,29,31,35,25,29
64877,21,25,23,15,47,21,23,27,21,19,23
64878,22,12,16,22,42,14,18,56,16,12,22
64879,21,25,13,21,31,17,19,21,21,17,31
64880,20,16,14,16,24,12,20,20,16,10,10
64881,29,23,23,25,13,33,21,25,19,31,25
64882,31,29,33,33,35,23,33,37,41,41,35
64883,19,19,17,21,39,19,19,35,21,23,17
64884,24,26,18,20,10,12,14,32,20,22,18
64885,29,25,31,31,17,25,17,15,31,27,19
64886,14,14,18,14,30,12,12,20,28,12,12
64887,26,24,18,16,22,20,16,18,22,14,14
64888,13,27,35,33,31,15,29,31,15,29,15
64889,18,26,14,24,28,24,20,28,26,32,30
64890,43,21,21,21,23,21,19,23,25,41,23
64891,26,38,36,22,28,20,28,28,30,38,30
64892,40,24,22,14,22,24,14,28,14,22,20
64893,27,13,23,13,23,11,11,27,19,15,29
64894,30,20,16,28,30,24,20,34,24,20,20
64895,48,22,34,14,24,24,28,36,20,22,14
64896,29,19,25,19,19,19,21,19,17,17,25
64897,32,12,12,16,24,18,12,14,16,12,12
64898,32,22,28,24,24,26,20,18,28,20,32
64899,34,24,28,22,20,24,20,22,22,28,22
64900,23,25,29,19,25,17,21,17,19,17,19
64901,20,18,42,20,20,20,24,24,20,20,18
64902,15,31,21,35,25,27,21,27,23,27,25
64903,23,25,15,23,21,23,17,33,11,11,13
64904,34,34,14,14,14,16,22,26,28,30,14
64905,45,21,17,13,25,19,19,35,19,25,19
64906,31,21,35,41,47,31,33,35,25,29,25
